Track for Erika                2015
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
08/26/2015 06:18:46     15.456 N     55.168 W
08/26/2015 06:20:46     15.456 N     55.175 W
08/26/2015 06:22:45     15.457 N     55.181 W
08/26/2015 06:24:45     15.457 N     55.188 W
08/26/2015 06:26:46     15.458 N     55.194 W
08/26/2015 06:28:46     15.458 N     55.201 W
08/26/2015 06:30:45     15.458 N     55.207 W
08/26/2015 06:32:46     15.459 N     55.213 W
08/26/2015 06:34:46     15.459 N     55.220 W
08/26/2015 06:36:45     15.459 N     55.226 W
08/26/2015 06:38:45     15.460 N     55.233 W
08/26/2015 06:40:46     15.460 N     55.239 W
08/26/2015 06:42:46     15.461 N     55.245 W
08/26/2015 06:44:45     15.461 N     55.252 W
08/26/2015 06:46:45     15.462 N     55.258 W
08/26/2015 06:48:46     15.462 N     55.265 W
08/26/2015 06:50:46     15.462 N     55.271 W
08/26/2015 06:52:45     15.463 N     55.277 W
08/26/2015 06:54:45     15.463 N     55.284 W
08/26/2015 06:56:46     15.464 N     55.290 W
08/26/2015 06:58:46     15.464 N     55.296 W
08/26/2015 07:00:45     15.465 N     55.303 W
08/26/2015 07:02:46     15.465 N     55.309 W
08/26/2015 07:04:46     15.466 N     55.315 W
08/26/2015 07:06:14     15.466 N     55.320 W
08/26/2015 07:08:15     15.467 N     55.326 W
08/26/2015 07:10:15     15.467 N     55.333 W
08/26/2015 07:12:14     15.468 N     55.339 W
08/26/2015 07:14:14     15.468 N     55.345 W
08/26/2015 07:16:15     15.469 N     55.351 W
08/26/2015 07:18:15     15.469 N     55.358 W
08/26/2015 07:20:14     15.470 N     55.364 W
08/26/2015 07:22:14     15.470 N     55.370 W
08/26/2015 07:24:15     15.471 N     55.377 W
08/26/2015 07:26:15     15.471 N     55.383 W
08/26/2015 07:28:14     15.472 N     55.389 W
08/26/2015 07:30:15     15.472 N     55.395 W
08/26/2015 07:32:15     15.473 N     55.402 W
08/26/2015 07:34:14     15.473 N     55.408 W
08/26/2015 07:36:14     15.474 N     55.414 W
08/26/2015 07:38:15     15.474 N     55.420 W
08/26/2015 07:40:15     15.475 N     55.427 W
08/26/2015 07:42:14     15.475 N     55.433 W
08/26/2015 07:44:14     15.476 N     55.439 W
08/26/2015 07:45:45     15.476 N     55.444 W
08/26/2015 07:47:45     15.477 N     55.450 W
08/26/2015 07:49:44     15.478 N     55.456 W
08/26/2015 07:51:44     15.479 N     55.462 W
08/26/2015 07:53:45     15.481 N     55.468 W
08/26/2015 07:55:45     15.482 N     55.474 W
08/26/2015 07:57:44     15.484 N     55.480 W
08/26/2015 07:59:44     15.485 N     55.486 W
08/26/2015 08:01:45     15.487 N     55.492 W
08/26/2015 08:03:45     15.489 N     55.498 W
08/26/2015 08:05:44     15.491 N     55.504 W
08/26/2015 08:07:44     15.493 N     55.510 W
08/26/2015 08:09:44     15.495 N     55.515 W
08/26/2015 08:11:45     15.497 N     55.521 W
08/26/2015 08:13:45     15.499 N     55.527 W
08/26/2015 08:15:45     15.502 N     55.533 W
08/26/2015 08:17:45     15.505 N     55.538 W
08/26/2015 08:19:44     15.507 N     55.544 W
08/26/2015 08:21:44     15.510 N     55.549 W
08/26/2015 08:23:44     15.513 N     55.555 W
08/26/2015 08:25:44     15.517 N     55.560 W
08/26/2015 08:27:45     15.520 N     55.566 W
08/26/2015 08:29:45     15.524 N     55.571 W
08/26/2015 08:31:45     15.527 N     55.576 W
08/26/2015 08:33:45     15.531 N     55.582 W
08/26/2015 08:35:44     15.535 N     55.587 W
08/26/2015 08:37:44     15.539 N     55.593 W
08/26/2015 08:39:44     15.543 N     55.598 W
08/26/2015 08:41:45     15.548 N     55.603 W
08/26/2015 08:43:45     15.552 N     55.609 W
08/26/2015 08:45:45     15.557 N     55.614 W
08/26/2015 08:47:45     15.562 N     55.620 W
08/26/2015 08:49:44     15.567 N     55.626 W
08/26/2015 08:51:44     15.572 N     55.632 W
08/26/2015 08:53:44     15.577 N     55.638 W
08/26/2015 08:55:44     15.583 N     55.644 W
08/26/2015 08:57:45     15.588 N     55.650 W
08/26/2015 08:59:45     15.594 N     55.656 W
08/26/2015 09:01:45     15.600 N     55.662 W
08/26/2015 09:03:45     15.606 N     55.669 W
08/26/2015 09:05:44     15.612 N     55.676 W
08/26/2015 09:07:44     15.618 N     55.682 W
08/26/2015 09:09:44     15.624 N     55.690 W
08/26/2015 09:11:45     15.631 N     55.697 W
08/26/2015 09:13:45     15.638 N     55.704 W
08/26/2015 09:15:45     15.644 N     55.712 W
08/26/2015 09:17:45     15.651 N     55.720 W
08/26/2015 09:19:44     15.658 N     55.728 W
08/26/2015 09:21:44     15.666 N     55.736 W
08/26/2015 09:22:39     15.669 N     55.740 W
08/26/2015 09:24:39     15.677 N     55.751 W
08/26/2015 09:26:39     15.686 N     55.762 W
08/26/2015 09:28:40     15.695 N     55.774 W
08/26/2015 09:30:40     15.705 N     55.786 W
08/26/2015 09:32:40     15.714 N     55.798 W
08/26/2015 09:34:40     15.724 N     55.810 W
08/26/2015 09:36:39     15.734 N     55.823 W
08/26/2015 09:38:39     15.744 N     55.836 W
08/26/2015 09:40:39     15.754 N     55.849 W
08/26/2015 09:42:40     15.764 N     55.862 W
08/26/2015 09:44:40     15.775 N     55.876 W
08/26/2015 09:46:40     15.786 N     55.890 W
08/26/2015 09:48:40     15.796 N     55.904 W
08/26/2015 09:50:39     15.807 N     55.918 W
08/26/2015 09:52:39     15.818 N     55.932 W
08/26/2015 09:54:39     15.829 N     55.946 W
08/26/2015 09:56:39     15.840 N     55.961 W
08/26/2015 09:58:40     15.852 N     55.976 W
08/26/2015 10:00:40     15.863 N     55.991 W
08/26/2015 10:02:40     15.874 N     56.006 W
08/26/2015 10:04:40     15.885 N     56.021 W
08/26/2015 10:06:39     15.896 N     56.036 W
08/26/2015 10:08:39     15.907 N     56.051 W
08/26/2015 10:10:39     15.918 N     56.066 W
08/26/2015 10:12:40     15.930 N     56.082 W
08/26/2015 10:14:40     15.940 N     56.097 W
08/26/2015 10:16:40     15.951 N     56.113 W
08/26/2015 10:18:40     15.962 N     56.128 W
08/26/2015 10:20:39     15.973 N     56.144 W
08/26/2015 10:22:39     15.983 N     56.159 W
08/26/2015 10:24:39     15.994 N     56.175 W
08/26/2015 10:26:39     16.004 N     56.190 W
08/26/2015 10:28:40     16.014 N     56.206 W
08/26/2015 10:30:40     16.024 N     56.221 W
08/26/2015 10:32:40     16.033 N     56.237 W
08/26/2015 10:34:40     16.043 N     56.252 W
08/26/2015 10:36:39     16.052 N     56.268 W
08/26/2015 10:38:39     16.061 N     56.283 W
08/26/2015 10:40:39     16.069 N     56.298 W
08/26/2015 10:42:40     16.078 N     56.313 W
08/26/2015 10:44:40     16.086 N     56.328 W
08/26/2015 10:46:40     16.093 N     56.343 W
08/26/2015 10:48:40     16.101 N     56.358 W
08/26/2015 10:50:39     16.108 N     56.373 W
08/26/2015 10:52:39     16.115 N     56.388 W
08/26/2015 10:54:39     16.121 N     56.402 W
08/26/2015 10:56:38     16.127 N     56.416 W
08/26/2015 10:58:38     16.129 N     56.428 W
08/26/2015 11:00:37     16.131 N     56.441 W
08/26/2015 11:02:37     16.132 N     56.453 W
08/26/2015 11:04:37     16.133 N     56.465 W
08/26/2015 11:06:37     16.133 N     56.476 W
08/26/2015 11:08:38     16.133 N     56.488 W
08/26/2015 11:10:38     16.133 N     56.500 W
08/26/2015 11:12:38     16.132 N     56.511 W
08/26/2015 11:14:37     16.131 N     56.523 W
08/26/2015 11:16:37     16.130 N     56.534 W
08/26/2015 11:18:37     16.129 N     56.546 W
08/26/2015 11:20:37     16.127 N     56.557 W
08/26/2015 11:22:38     16.125 N     56.568 W
08/26/2015 11:24:38     16.123 N     56.579 W
08/26/2015 11:26:38     16.120 N     56.590 W
08/26/2015 11:28:38     16.117 N     56.601 W
08/26/2015 11:30:37     16.115 N     56.612 W
08/26/2015 11:32:37     16.112 N     56.622 W
08/26/2015 11:34:37     16.108 N     56.633 W
08/26/2015 11:36:37     16.105 N     56.644 W
08/26/2015 11:38:38     16.101 N     56.654 W
08/26/2015 11:40:38     16.098 N     56.665 W
08/26/2015 11:42:38     16.094 N     56.675 W
08/26/2015 11:44:37     16.090 N     56.685 W
08/26/2015 11:46:37     16.087 N     56.696 W
08/26/2015 11:48:37     16.083 N     56.706 W
08/26/2015 11:50:37     16.079 N     56.716 W
08/26/2015 11:52:38     16.075 N     56.727 W
08/26/2015 11:54:38     16.071 N     56.737 W
08/26/2015 11:56:38     16.067 N     56.747 W
08/26/2015 11:58:38     16.063 N     56.757 W
08/26/2015 12:00:37     16.059 N     56.767 W
08/26/2015 12:02:37     16.055 N     56.777 W
08/26/2015 12:04:37     16.051 N     56.787 W
08/26/2015 12:06:37     16.048 N     56.797 W
08/26/2015 12:08:38     16.044 N     56.807 W
08/26/2015 12:10:38     16.041 N     56.817 W
08/26/2015 12:12:38     16.037 N     56.827 W
08/26/2015 12:14:37     16.034 N     56.837 W
08/26/2015 12:16:37     16.031 N     56.847 W
08/26/2015 12:18:37     16.028 N     56.857 W
08/26/2015 12:20:37     16.026 N     56.867 W
08/26/2015 12:22:38     16.023 N     56.877 W
08/26/2015 12:24:38     16.021 N     56.887 W
08/26/2015 12:26:38     16.019 N     56.897 W
08/26/2015 12:28:38     16.017 N     56.907 W
08/26/2015 12:30:37     16.016 N     56.917 W
08/26/2015 12:32:37     16.014 N     56.927 W
08/26/2015 12:34:37     16.013 N     56.937 W
08/26/2015 12:36:37     16.012 N     56.947 W
08/26/2015 12:38:38     16.012 N     56.957 W
08/26/2015 12:40:38     16.011 N     56.967 W
08/26/2015 12:41:18     16.011 N     56.970 W
08/26/2015 12:43:18     16.011 N     56.980 W
08/26/2015 12:45:19     16.011 N     56.991 W
08/26/2015 12:47:19     16.011 N     57.001 W
08/26/2015 12:49:19     16.011 N     57.011 W
08/26/2015 12:51:19     16.011 N     57.022 W
08/26/2015 12:53:18     16.011 N     57.032 W
08/26/2015 12:55:18     16.012 N     57.042 W
08/26/2015 12:57:18     16.013 N     57.052 W
08/26/2015 12:59:18     16.013 N     57.063 W
08/26/2015 13:01:19     16.014 N     57.073 W
08/26/2015 13:03:19     16.015 N     57.083 W
08/26/2015 13:05:19     16.016 N     57.093 W
08/26/2015 13:07:18     16.018 N     57.103 W
08/26/2015 13:09:18     16.019 N     57.114 W
08/26/2015 13:11:18     16.021 N     57.124 W
08/26/2015 13:13:18     16.022 N     57.134 W
08/26/2015 13:15:19     16.024 N     57.144 W
08/26/2015 13:17:19     16.026 N     57.154 W
08/26/2015 13:19:19     16.028 N     57.164 W
08/26/2015 13:21:19     16.031 N     57.174 W
08/26/2015 13:23:18     16.033 N     57.184 W
08/26/2015 13:25:18     16.035 N     57.194 W
08/26/2015 13:27:18     16.038 N     57.204 W
08/26/2015 13:29:18     16.041 N     57.214 W
08/26/2015 13:31:19     16.044 N     57.224 W
08/26/2015 13:33:19     16.047 N     57.234 W
08/26/2015 13:35:19     16.050 N     57.244 W
08/26/2015 13:37:18     16.053 N     57.254 W
08/26/2015 13:39:18     16.056 N     57.264 W
08/26/2015 13:41:18     16.060 N     57.274 W
08/26/2015 13:43:18     16.063 N     57.284 W
08/26/2015 13:45:19     16.067 N     57.294 W
08/26/2015 13:47:19     16.070 N     57.304 W
08/26/2015 13:49:19     16.074 N     57.314 W
08/26/2015 13:51:19     16.078 N     57.324 W
08/26/2015 13:53:18     16.082 N     57.334 W
08/26/2015 13:54:34     16.084 N     57.340 W
08/26/2015 13:56:34     16.085 N     57.351 W
08/26/2015 13:58:34     16.086 N     57.361 W
08/26/2015 14:00:35     16.087 N     57.372 W
08/26/2015 14:02:35     16.088 N     57.383 W
08/26/2015 14:04:35     16.089 N     57.394 W
08/26/2015 14:06:34     16.090 N     57.405 W
08/26/2015 14:08:34     16.091 N     57.416 W
08/26/2015 14:10:34     16.092 N     57.427 W
08/26/2015 14:12:34     16.092 N     57.438 W
08/26/2015 14:14:35     16.093 N     57.449 W
08/26/2015 14:16:35     16.093 N     57.460 W
08/26/2015 14:18:35     16.094 N     57.471 W
08/26/2015 14:20:35     16.094 N     57.483 W
08/26/2015 14:22:34     16.094 N     57.494 W
08/26/2015 14:24:34     16.094 N     57.506 W
08/26/2015 14:26:34     16.094 N     57.517 W
08/26/2015 14:28:34     16.094 N     57.529 W
08/26/2015 14:30:35     16.094 N     57.540 W
08/26/2015 14:32:35     16.094 N     57.552 W
08/26/2015 14:34:35     16.094 N     57.564 W
08/26/2015 14:36:34     16.093 N     57.576 W
08/26/2015 14:38:34     16.093 N     57.588 W
08/26/2015 14:40:34     16.092 N     57.600 W
08/26/2015 14:42:34     16.091 N     57.612 W
08/26/2015 14:44:35     16.091 N     57.624 W
08/26/2015 14:46:35     16.090 N     57.636 W
08/26/2015 14:48:35     16.089 N     57.648 W
08/26/2015 14:50:35     16.088 N     57.661 W
08/26/2015 14:52:34     16.086 N     57.673 W
08/26/2015 14:54:34     16.085 N     57.686 W
08/26/2015 14:56:34     16.083 N     57.698 W
08/26/2015 14:58:34     16.082 N     57.711 W
08/26/2015 15:00:35     16.080 N     57.724 W
08/26/2015 15:02:35     16.078 N     57.736 W
08/26/2015 15:04:35     16.077 N     57.749 W
08/26/2015 15:06:34     16.075 N     57.762 W
08/26/2015 15:08:34     16.073 N     57.775 W
08/26/2015 15:10:34     16.071 N     57.788 W
08/26/2015 15:12:34     16.068 N     57.801 W
08/26/2015 15:14:35     16.066 N     57.814 W
08/26/2015 15:16:35     16.064 N     57.827 W
08/26/2015 15:18:35     16.061 N     57.841 W
08/26/2015 15:20:35     16.059 N     57.854 W
08/26/2015 15:22:34     16.056 N     57.867 W
08/26/2015 15:24:34     16.054 N     57.880 W
08/26/2015 15:26:34     16.051 N     57.893 W
08/26/2015 15:28:34     16.049 N     57.907 W
08/26/2015 15:30:35     16.046 N     57.920 W
08/26/2015 15:32:35     16.043 N     57.933 W
08/26/2015 15:34:35     16.041 N     57.946 W
08/26/2015 15:36:34     16.038 N     57.960 W
08/26/2015 15:38:34     16.035 N     57.973 W
08/26/2015 15:40:34     16.032 N     57.986 W
08/26/2015 15:42:34     16.030 N     57.999 W
08/26/2015 15:44:35     16.027 N     58.012 W
08/26/2015 15:46:35     16.024 N     58.025 W
08/26/2015 15:48:35     16.021 N     58.038 W
08/26/2015 15:50:35     16.018 N     58.051 W
08/26/2015 15:52:34     16.016 N     58.064 W
08/26/2015 15:54:34     16.013 N     58.077 W
08/26/2015 15:56:34     16.010 N     58.090 W
08/26/2015 15:58:34     16.007 N     58.103 W
08/26/2015 16:00:35     16.005 N     58.116 W
08/26/2015 16:02:35     16.002 N     58.128 W
08/26/2015 16:04:35     15.999 N     58.141 W
08/26/2015 16:06:34     15.997 N     58.153 W
08/26/2015 16:08:34     15.994 N     58.166 W
08/26/2015 16:10:34     15.992 N     58.178 W
08/26/2015 16:12:34     15.989 N     58.190 W
08/26/2015 16:14:35     15.987 N     58.202 W
08/26/2015 16:16:35     15.984 N     58.215 W
08/26/2015 16:18:35     15.982 N     58.226 W
08/26/2015 16:20:35     15.980 N     58.238 W
08/26/2015 16:22:34     15.978 N     58.250 W
08/26/2015 16:24:34     15.976 N     58.262 W
08/26/2015 16:26:34     15.974 N     58.273 W
08/26/2015 16:28:34     15.972 N     58.285 W
08/26/2015 16:30:35     15.970 N     58.296 W
08/26/2015 16:32:35     15.968 N     58.307 W
08/26/2015 16:34:35     15.967 N     58.318 W
08/26/2015 16:36:34     15.965 N     58.329 W
08/26/2015 16:38:34     15.964 N     58.339 W
08/26/2015 16:40:34     15.962 N     58.350 W
08/26/2015 16:42:34     15.961 N     58.360 W
08/26/2015 16:44:35     15.960 N     58.370 W
08/26/2015 16:46:35     15.959 N     58.380 W
08/26/2015 16:48:35     15.958 N     58.390 W
08/26/2015 16:50:35     15.958 N     58.400 W
08/26/2015 16:52:34     15.957 N     58.410 W
08/26/2015 16:54:34     15.957 N     58.419 W
08/26/2015 16:56:34     15.956 N     58.428 W
08/26/2015 16:58:34     15.956 N     58.437 W
08/26/2015 17:00:35     15.956 N     58.446 W
08/26/2015 17:02:35     15.956 N     58.454 W
08/26/2015 17:04:35     15.957 N     58.463 W
08/26/2015 17:06:34     15.957 N     58.471 W
08/26/2015 17:08:34     15.958 N     58.479 W
08/26/2015 17:10:34     15.959 N     58.486 W
08/26/2015 17:12:34     15.960 N     58.494 W
08/26/2015 17:14:35     15.961 N     58.501 W
08/26/2015 17:16:35     15.962 N     58.509 W
08/26/2015 17:18:35     15.964 N     58.516 W
08/26/2015 17:20:35     15.965 N     58.522 W
08/26/2015 17:22:34     15.967 N     58.529 W
08/26/2015 17:24:34     15.969 N     58.535 W
08/26/2015 17:26:34     15.971 N     58.542 W
08/26/2015 17:28:34     15.973 N     58.548 W
08/26/2015 17:30:35     15.975 N     58.554 W
08/26/2015 17:32:35     15.977 N     58.560 W
08/26/2015 17:34:35     15.980 N     58.565 W
08/26/2015 17:36:34     15.982 N     58.571 W
08/26/2015 17:38:34     15.985 N     58.576 W
08/26/2015 17:40:34     15.988 N     58.581 W
08/26/2015 17:42:34     15.991 N     58.586 W
08/26/2015 17:44:35     15.994 N     58.591 W
08/26/2015 17:46:35     15.997 N     58.596 W
08/26/2015 17:48:35     16.000 N     58.600 W
08/26/2015 17:50:35     16.004 N     58.605 W
08/26/2015 17:51:15     16.005 N     58.606 W
08/26/2015 17:53:15     16.006 N     58.608 W
08/26/2015 17:55:15     16.008 N     58.610 W
08/26/2015 17:57:14     16.009 N     58.612 W
08/26/2015 17:59:14     16.011 N     58.614 W
08/26/2015 18:01:14     16.013 N     58.616 W
08/26/2015 18:03:14     16.015 N     58.618 W
08/26/2015 18:05:15     16.017 N     58.620 W
08/26/2015 18:07:15     16.020 N     58.622 W
08/26/2015 18:09:15     16.022 N     58.624 W
08/26/2015 18:11:15     16.025 N     58.626 W
08/26/2015 18:13:14     16.028 N     58.628 W
08/26/2015 18:15:14     16.032 N     58.630 W
08/26/2015 18:17:14     16.035 N     58.632 W
08/26/2015 18:19:15     16.039 N     58.634 W
08/26/2015 18:21:15     16.043 N     58.637 W
08/26/2015 18:23:15     16.047 N     58.639 W
08/26/2015 18:25:15     16.051 N     58.641 W
08/26/2015 18:27:14     16.056 N     58.644 W
08/26/2015 18:29:14     16.061 N     58.646 W
08/26/2015 18:31:14     16.065 N     58.649 W
08/26/2015 18:33:14     16.071 N     58.651 W
08/26/2015 18:35:15     16.076 N     58.654 W
08/26/2015 18:37:15     16.081 N     58.656 W
08/26/2015 18:39:15     16.087 N     58.659 W
08/26/2015 18:41:15     16.093 N     58.662 W
08/26/2015 18:43:14     16.098 N     58.664 W
08/26/2015 18:45:14     16.104 N     58.667 W
08/26/2015 18:47:14     16.111 N     58.670 W
08/26/2015 18:49:15     16.117 N     58.672 W
08/26/2015 18:51:15     16.124 N     58.675 W
08/26/2015 18:53:15     16.130 N     58.678 W
08/26/2015 18:55:15     16.137 N     58.681 W
08/26/2015 18:57:14     16.144 N     58.684 W
08/26/2015 18:59:14     16.151 N     58.687 W
08/26/2015 19:01:14     16.158 N     58.690 W
08/26/2015 19:03:14     16.166 N     58.693 W
08/26/2015 19:05:15     16.173 N     58.696 W
08/26/2015 19:07:15     16.181 N     58.699 W
08/26/2015 19:09:15     16.189 N     58.702 W
08/26/2015 19:11:15     16.197 N     58.705 W
08/26/2015 19:13:14     16.204 N     58.708 W
08/26/2015 19:14:36     16.210 N     58.710 W
08/26/2015 19:16:36     16.219 N     58.712 W
08/26/2015 19:18:36     16.227 N     58.715 W
08/26/2015 19:20:37     16.236 N     58.717 W
08/26/2015 19:22:37     16.246 N     58.720 W
08/26/2015 19:24:37     16.255 N     58.722 W
08/26/2015 19:26:37     16.264 N     58.725 W
08/26/2015 19:28:36     16.274 N     58.728 W
08/26/2015 19:30:36     16.284 N     58.730 W
08/26/2015 19:32:36     16.294 N     58.733 W
08/26/2015 19:34:37     16.303 N     58.736 W
08/26/2015 19:36:37     16.313 N     58.738 W
08/26/2015 19:38:37     16.323 N     58.741 W
08/26/2015 19:40:37     16.333 N     58.744 W
08/26/2015 19:42:36     16.344 N     58.747 W
08/26/2015 19:44:36     16.354 N     58.750 W
08/26/2015 19:46:36     16.364 N     58.753 W
08/26/2015 19:48:36     16.374 N     58.756 W
08/26/2015 19:50:37     16.384 N     58.759 W
08/26/2015 19:52:37     16.394 N     58.763 W
08/26/2015 19:54:37     16.403 N     58.766 W
08/26/2015 19:56:37     16.413 N     58.770 W
08/26/2015 19:58:36     16.423 N     58.773 W
08/26/2015 20:00:36     16.432 N     58.777 W
08/26/2015 20:02:36     16.442 N     58.781 W
08/26/2015 20:04:37     16.451 N     58.785 W
08/26/2015 20:06:37     16.460 N     58.789 W
08/26/2015 20:08:37     16.469 N     58.793 W
08/26/2015 20:10:37     16.478 N     58.797 W
08/26/2015 20:12:36     16.486 N     58.801 W
08/26/2015 20:14:36     16.494 N     58.806 W
08/26/2015 20:16:36     16.502 N     58.811 W
08/26/2015 20:18:36     16.510 N     58.815 W
08/26/2015 20:20:37     16.517 N     58.820 W
08/26/2015 20:20:49     16.518 N     58.821 W
08/26/2015 20:22:49     16.524 N     58.827 W
08/26/2015 20:24:49     16.529 N     58.834 W
08/26/2015 20:26:50     16.534 N     58.840 W
08/26/2015 20:28:50     16.538 N     58.847 W
08/26/2015 20:30:50     16.542 N     58.855 W
08/26/2015 20:32:49     16.546 N     58.862 W
08/26/2015 20:34:49     16.549 N     58.870 W
08/26/2015 20:36:49     16.553 N     58.878 W
08/26/2015 20:38:49     16.556 N     58.886 W
08/26/2015 20:40:50     16.558 N     58.894 W
08/26/2015 20:42:50     16.560 N     58.902 W
08/26/2015 20:44:50     16.563 N     58.911 W
08/26/2015 20:46:50     16.564 N     58.919 W
08/26/2015 20:48:49     16.566 N     58.928 W
08/26/2015 20:50:49     16.567 N     58.937 W
08/26/2015 20:52:49     16.568 N     58.946 W
08/26/2015 20:54:49     16.569 N     58.955 W
08/26/2015 20:56:50     16.570 N     58.964 W
08/26/2015 20:58:50     16.571 N     58.974 W
08/26/2015 21:00:50     16.571 N     58.983 W
08/26/2015 21:02:49     16.571 N     58.992 W
08/26/2015 21:04:49     16.571 N     59.001 W
08/26/2015 21:06:49     16.571 N     59.010 W
08/26/2015 21:08:49     16.571 N     59.020 W
08/26/2015 21:10:50     16.571 N     59.029 W
08/26/2015 21:12:50     16.571 N     59.038 W
08/26/2015 21:14:50     16.570 N     59.047 W
08/26/2015 21:16:50     16.570 N     59.056 W
08/26/2015 21:18:49     16.569 N     59.065 W
08/26/2015 21:20:49     16.568 N     59.073 W
08/26/2015 21:22:49     16.568 N     59.082 W
08/26/2015 21:24:49     16.567 N     59.090 W
08/26/2015 21:26:50     16.566 N     59.098 W
08/26/2015 21:28:50     16.566 N     59.106 W
08/26/2015 21:30:50     16.565 N     59.114 W
08/26/2015 21:32:49     16.564 N     59.122 W
08/26/2015 21:34:49     16.563 N     59.129 W
08/26/2015 21:36:49     16.563 N     59.137 W
08/26/2015 21:38:49     16.562 N     59.144 W
08/26/2015 21:40:50     16.562 N     59.150 W
08/26/2015 21:42:50     16.561 N     59.157 W
08/26/2015 21:44:50     16.561 N     59.163 W
08/26/2015 21:46:50     16.561 N     59.169 W
08/26/2015 21:48:49     16.560 N     59.175 W
08/26/2015 21:50:49     16.560 N     59.180 W
08/26/2015 21:51:54     16.560 N     59.183 W
08/26/2015 21:53:55     16.561 N     59.187 W
08/26/2015 21:55:55     16.562 N     59.191 W
08/26/2015 21:57:55     16.563 N     59.195 W
08/26/2015 21:59:55     16.564 N     59.199 W
08/26/2015 22:01:54     16.564 N     59.203 W
08/26/2015 22:03:54     16.565 N     59.206 W
08/26/2015 22:05:54     16.566 N     59.210 W
08/26/2015 22:07:54     16.567 N     59.213 W
08/26/2015 22:09:55     16.567 N     59.216 W
08/26/2015 22:11:55     16.568 N     59.219 W
08/26/2015 22:13:55     16.569 N     59.222 W
08/26/2015 22:15:55     16.569 N     59.225 W
08/26/2015 22:17:54     16.570 N     59.228 W
08/26/2015 22:19:54     16.570 N     59.231 W
08/26/2015 22:21:54     16.571 N     59.234 W
08/26/2015 22:23:55     16.571 N     59.237 W
08/26/2015 22:25:55     16.572 N     59.239 W
08/26/2015 22:27:55     16.572 N     59.242 W
08/26/2015 22:29:55     16.572 N     59.245 W
08/26/2015 22:31:54     16.573 N     59.247 W
08/26/2015 22:33:54     16.573 N     59.250 W
08/26/2015 22:35:54     16.573 N     59.253 W
08/26/2015 22:37:54     16.573 N     59.256 W
08/26/2015 22:39:55     16.573 N     59.259 W
08/26/2015 22:41:55     16.573 N     59.261 W
08/26/2015 22:43:55     16.572 N     59.264 W
08/26/2015 22:45:55     16.572 N     59.267 W
08/26/2015 22:47:54     16.572 N     59.270 W
08/26/2015 22:49:54     16.571 N     59.274 W
08/26/2015 22:50:46     16.571 N     59.275 W
08/26/2015 22:52:45     16.571 N     59.279 W
08/26/2015 22:54:45     16.570 N     59.283 W
08/26/2015 22:56:45     16.570 N     59.286 W
08/26/2015 22:58:45     16.570 N     59.290 W
08/26/2015 23:00:46     16.569 N     59.294 W
08/26/2015 23:02:46     16.569 N     59.299 W
08/26/2015 23:04:46     16.568 N     59.303 W
08/26/2015 23:06:45     16.567 N     59.307 W
08/26/2015 23:08:45     16.567 N     59.311 W
08/26/2015 23:10:45     16.566 N     59.316 W
08/26/2015 23:12:45     16.565 N     59.320 W
08/26/2015 23:14:46     16.564 N     59.325 W
08/26/2015 23:16:46     16.563 N     59.330 W
08/26/2015 23:18:46     16.562 N     59.334 W
08/26/2015 23:20:46     16.560 N     59.339 W
08/26/2015 23:22:45     16.559 N     59.344 W
08/26/2015 23:24:45     16.558 N     59.349 W
08/26/2015 23:26:45     16.556 N     59.354 W
08/26/2015 23:28:45     16.554 N     59.360 W
08/26/2015 23:30:46     16.553 N     59.365 W
08/26/2015 23:32:46     16.551 N     59.370 W
08/26/2015 23:34:46     16.549 N     59.376 W
08/26/2015 23:36:45     16.547 N     59.382 W
08/26/2015 23:38:45     16.545 N     59.387 W
08/26/2015 23:40:45     16.543 N     59.393 W
08/26/2015 23:42:45     16.540 N     59.399 W
08/26/2015 23:44:46     16.538 N     59.405 W
08/26/2015 23:46:46     16.535 N     59.412 W
08/26/2015 23:48:46     16.533 N     59.418 W
08/26/2015 23:50:46     16.530 N     59.425 W
08/26/2015 23:52:45     16.527 N     59.431 W
08/26/2015 23:54:45     16.524 N     59.438 W
08/26/2015 23:56:45     16.521 N     59.445 W
08/26/2015 23:58:45     16.517 N     59.452 W
08/27/2015 00:00:46     16.514 N     59.459 W
08/27/2015 00:02:46     16.510 N     59.466 W
08/27/2015 00:04:46     16.507 N     59.474 W
08/27/2015 00:06:45     16.503 N     59.481 W
08/27/2015 00:08:45     16.499 N     59.489 W
08/27/2015 00:10:45     16.495 N     59.497 W
08/27/2015 00:12:45     16.491 N     59.505 W
08/27/2015 00:14:46     16.487 N     59.513 W
08/27/2015 00:16:46     16.482 N     59.521 W
08/27/2015 00:18:46     16.477 N     59.530 W
08/27/2015 00:20:46     16.473 N     59.538 W
08/27/2015 00:22:45     16.468 N     59.547 W
08/27/2015 00:24:45     16.463 N     59.556 W
08/27/2015 00:25:00     16.462 N     59.557 W
08/27/2015 00:27:01     16.460 N     59.563 W
08/27/2015 00:29:01     16.458 N     59.569 W
08/27/2015 00:31:01     16.457 N     59.575 W
08/27/2015 00:33:00     16.455 N     59.581 W
08/27/2015 00:35:00     16.453 N     59.586 W
08/27/2015 00:37:00     16.452 N     59.592 W
08/27/2015 00:39:00     16.450 N     59.598 W
