Track for Ingrid               2013
Date       Time (UTC)   Latitude     Longitude
MM/DD/Year HH:MM:SS      (deg)         (deg)
09/14/2013 00:04:24     19.361 N     95.234 W
09/14/2013 00:06:25     19.365 N     95.234 W
09/14/2013 00:08:25     19.369 N     95.233 W
09/14/2013 00:10:24     19.372 N     95.233 W
09/14/2013 00:12:24     19.376 N     95.232 W
09/14/2013 00:14:25     19.380 N     95.232 W
09/14/2013 00:16:24     19.383 N     95.231 W
09/14/2013 00:18:24     19.387 N     95.231 W
09/14/2013 00:20:25     19.391 N     95.230 W
09/14/2013 00:22:25     19.394 N     95.229 W
09/14/2013 00:24:24     19.398 N     95.229 W
09/14/2013 00:26:24     19.402 N     95.228 W
09/14/2013 00:28:25     19.405 N     95.228 W
09/14/2013 00:30:25     19.409 N     95.227 W
09/14/2013 00:32:24     19.412 N     95.227 W
09/14/2013 00:34:24     19.416 N     95.226 W
09/14/2013 00:36:25     19.419 N     95.225 W
09/14/2013 00:38:25     19.423 N     95.225 W
09/14/2013 00:40:24     19.427 N     95.224 W
09/14/2013 00:42:24     19.430 N     95.224 W
09/14/2013 00:44:25     19.434 N     95.223 W
09/14/2013 00:46:24     19.437 N     95.223 W
09/14/2013 00:48:24     19.441 N     95.222 W
09/14/2013 00:50:25     19.444 N     95.221 W
09/14/2013 00:52:25     19.448 N     95.221 W
09/14/2013 00:54:24     19.451 N     95.220 W
09/14/2013 00:56:24     19.455 N     95.220 W
09/14/2013 00:58:25     19.458 N     95.219 W
09/14/2013 01:00:25     19.461 N     95.218 W
09/14/2013 01:02:24     19.465 N     95.218 W
09/14/2013 01:04:24     19.468 N     95.217 W
09/14/2013 01:06:25     19.472 N     95.217 W
09/14/2013 01:08:25     19.475 N     95.216 W
09/14/2013 01:10:24     19.478 N     95.215 W
09/14/2013 01:12:24     19.482 N     95.215 W
09/14/2013 01:14:25     19.485 N     95.214 W
09/14/2013 01:16:24     19.488 N     95.214 W
09/14/2013 01:18:24     19.492 N     95.213 W
09/14/2013 01:20:25     19.495 N     95.212 W
09/14/2013 01:22:25     19.498 N     95.212 W
09/14/2013 01:24:24     19.501 N     95.211 W
09/14/2013 01:26:24     19.505 N     95.211 W
09/14/2013 01:28:25     19.508 N     95.210 W
09/14/2013 01:30:25     19.511 N     95.209 W
09/14/2013 01:32:24     19.514 N     95.209 W
09/14/2013 01:34:24     19.517 N     95.208 W
09/14/2013 01:36:25     19.521 N     95.207 W
09/14/2013 01:38:25     19.524 N     95.207 W
09/14/2013 01:40:24     19.527 N     95.206 W
09/14/2013 01:42:24     19.530 N     95.206 W
09/14/2013 01:44:25     19.533 N     95.205 W
09/14/2013 01:46:24     19.536 N     95.204 W
09/14/2013 01:48:24     19.539 N     95.204 W
09/14/2013 01:50:25     19.542 N     95.203 W
09/14/2013 01:52:25     19.545 N     95.202 W
09/14/2013 01:54:24     19.548 N     95.202 W
09/14/2013 01:56:24     19.551 N     95.201 W
09/14/2013 01:58:25     19.554 N     95.200 W
09/14/2013 02:00:25     19.557 N     95.200 W
09/14/2013 02:02:24     19.560 N     95.199 W
09/14/2013 02:04:24     19.563 N     95.199 W
09/14/2013 02:06:25     19.566 N     95.198 W
09/14/2013 02:08:25     19.568 N     95.197 W
09/14/2013 02:10:24     19.571 N     95.197 W
09/14/2013 02:12:24     19.574 N     95.196 W
09/14/2013 02:14:25     19.577 N     95.195 W
09/14/2013 02:16:24     19.580 N     95.195 W
09/14/2013 02:18:24     19.582 N     95.194 W
09/14/2013 02:20:25     19.585 N     95.193 W
09/14/2013 02:22:25     19.588 N     95.192 W
09/14/2013 02:24:24     19.590 N     95.192 W
09/14/2013 02:26:24     19.593 N     95.191 W
09/14/2013 02:28:25     19.596 N     95.190 W
09/14/2013 02:30:25     19.598 N     95.190 W
09/14/2013 02:32:24     19.601 N     95.189 W
09/14/2013 02:34:24     19.603 N     95.188 W
09/14/2013 02:36:25     19.606 N     95.188 W
09/14/2013 02:38:25     19.608 N     95.187 W
09/14/2013 02:40:24     19.611 N     95.186 W
09/14/2013 02:42:24     19.613 N     95.186 W
09/14/2013 02:44:25     19.616 N     95.185 W
09/14/2013 02:46:24     19.618 N     95.184 W
09/14/2013 02:48:24     19.621 N     95.183 W
09/14/2013 02:50:25     19.623 N     95.183 W
09/14/2013 02:52:25     19.625 N     95.182 W
09/14/2013 02:54:24     19.628 N     95.181 W
09/14/2013 02:56:24     19.630 N     95.180 W
09/14/2013 02:58:25     19.632 N     95.180 W
09/14/2013 03:00:25     19.635 N     95.179 W
09/14/2013 03:02:24     19.637 N     95.178 W
09/14/2013 03:04:24     19.639 N     95.177 W
09/14/2013 03:06:25     19.641 N     95.177 W
09/14/2013 03:08:25     19.643 N     95.176 W
09/14/2013 03:10:24     19.646 N     95.175 W
09/14/2013 03:12:24     19.648 N     95.174 W
09/14/2013 03:14:25     19.650 N     95.174 W
09/14/2013 03:16:24     19.652 N     95.173 W
09/14/2013 03:18:24     19.654 N     95.172 W
09/14/2013 03:20:25     19.656 N     95.171 W
09/14/2013 03:22:25     19.658 N     95.170 W
09/14/2013 03:24:24     19.660 N     95.170 W
09/14/2013 03:26:24     19.662 N     95.169 W
09/14/2013 03:28:25     19.664 N     95.168 W
09/14/2013 03:30:25     19.666 N     95.167 W
09/14/2013 03:32:24     19.668 N     95.166 W
09/14/2013 03:34:24     19.670 N     95.165 W
09/14/2013 03:36:25     19.672 N     95.165 W
09/14/2013 03:38:25     19.674 N     95.164 W
09/14/2013 03:40:24     19.676 N     95.163 W
09/14/2013 03:42:24     19.678 N     95.162 W
09/14/2013 03:44:25     19.680 N     95.161 W
09/14/2013 03:46:24     19.681 N     95.160 W
09/14/2013 03:48:24     19.683 N     95.159 W
09/14/2013 03:50:25     19.685 N     95.158 W
09/14/2013 03:52:25     19.687 N     95.157 W
09/14/2013 03:54:24     19.689 N     95.156 W
09/14/2013 03:56:24     19.690 N     95.155 W
09/14/2013 03:58:25     19.692 N     95.154 W
09/14/2013 04:00:25     19.694 N     95.153 W
09/14/2013 04:02:24     19.696 N     95.152 W
09/14/2013 04:04:24     19.698 N     95.151 W
09/14/2013 04:06:25     19.699 N     95.150 W
09/14/2013 04:08:25     19.701 N     95.149 W
09/14/2013 04:10:24     19.703 N     95.148 W
09/14/2013 04:12:24     19.704 N     95.147 W
09/14/2013 04:14:25     19.706 N     95.146 W
09/14/2013 04:16:24     19.708 N     95.145 W
09/14/2013 04:18:24     19.709 N     95.144 W
09/14/2013 04:20:25     19.711 N     95.143 W
09/14/2013 04:22:25     19.713 N     95.142 W
09/14/2013 04:24:24     19.714 N     95.141 W
09/14/2013 04:26:24     19.716 N     95.140 W
09/14/2013 04:28:25     19.718 N     95.138 W
09/14/2013 04:30:25     19.719 N     95.137 W
09/14/2013 04:32:24     19.721 N     95.136 W
09/14/2013 04:34:24     19.723 N     95.135 W
09/14/2013 04:36:25     19.724 N     95.134 W
09/14/2013 04:38:25     19.726 N     95.132 W
09/14/2013 04:40:24     19.727 N     95.131 W
09/14/2013 04:42:24     19.729 N     95.130 W
09/14/2013 04:44:25     19.731 N     95.129 W
09/14/2013 04:46:24     19.732 N     95.127 W
09/14/2013 04:48:24     19.734 N     95.126 W
09/14/2013 04:50:25     19.735 N     95.125 W
09/14/2013 04:52:25     19.737 N     95.123 W
09/14/2013 04:54:24     19.738 N     95.122 W
09/14/2013 04:56:24     19.740 N     95.121 W
09/14/2013 04:58:25     19.742 N     95.119 W
09/14/2013 05:00:25     19.743 N     95.118 W
09/14/2013 05:02:24     19.745 N     95.116 W
09/14/2013 05:04:24     19.746 N     95.115 W
09/14/2013 05:06:25     19.748 N     95.114 W
09/14/2013 05:08:25     19.749 N     95.112 W
09/14/2013 05:10:24     19.751 N     95.111 W
09/14/2013 05:12:24     19.752 N     95.109 W
09/14/2013 05:14:25     19.754 N     95.108 W
09/14/2013 05:16:24     19.756 N     95.106 W
09/14/2013 05:18:24     19.757 N     95.104 W
09/14/2013 05:20:25     19.759 N     95.103 W
09/14/2013 05:22:25     19.760 N     95.101 W
09/14/2013 05:24:24     19.762 N     95.100 W
09/14/2013 05:26:24     19.763 N     95.098 W
09/14/2013 05:28:25     19.765 N     95.096 W
09/14/2013 05:30:25     19.767 N     95.095 W
09/14/2013 05:32:24     19.768 N     95.093 W
09/14/2013 05:34:24     19.770 N     95.091 W
09/14/2013 05:36:25     19.771 N     95.089 W
09/14/2013 05:38:25     19.773 N     95.088 W
09/14/2013 05:40:24     19.774 N     95.086 W
09/14/2013 05:42:24     19.776 N     95.084 W
09/14/2013 05:44:25     19.778 N     95.082 W
09/14/2013 05:46:24     19.779 N     95.080 W
09/14/2013 05:48:24     19.781 N     95.078 W
09/14/2013 05:50:25     19.782 N     95.077 W
09/14/2013 05:52:25     19.784 N     95.075 W
09/14/2013 05:54:24     19.786 N     95.073 W
09/14/2013 05:56:24     19.787 N     95.071 W
09/14/2013 05:58:25     19.789 N     95.069 W
09/14/2013 06:00:25     19.791 N     95.067 W
09/14/2013 06:02:24     19.792 N     95.065 W
09/14/2013 06:04:24     19.794 N     95.063 W
09/14/2013 06:06:25     19.796 N     95.060 W
09/14/2013 06:08:25     19.797 N     95.058 W
09/14/2013 06:10:24     19.799 N     95.056 W
09/14/2013 06:12:24     19.801 N     95.054 W
09/14/2013 06:14:25     19.802 N     95.052 W
09/14/2013 06:16:24     19.804 N     95.050 W
09/14/2013 06:18:24     19.806 N     95.047 W
09/14/2013 06:20:25     19.808 N     95.045 W
09/14/2013 06:22:25     19.809 N     95.043 W
09/14/2013 06:24:24     19.811 N     95.041 W
09/14/2013 06:26:24     19.813 N     95.038 W
09/14/2013 06:28:25     19.815 N     95.036 W
09/14/2013 06:30:25     19.816 N     95.033 W
09/14/2013 06:32:24     19.818 N     95.031 W
09/14/2013 06:34:24     19.820 N     95.029 W
09/14/2013 06:36:25     19.822 N     95.026 W
09/14/2013 06:38:25     19.824 N     95.024 W
09/14/2013 06:40:24     19.826 N     95.021 W
09/14/2013 06:42:24     19.827 N     95.019 W
09/14/2013 06:44:25     19.829 N     95.016 W
09/14/2013 06:46:24     19.831 N     95.013 W
09/14/2013 06:48:24     19.833 N     95.011 W
09/14/2013 06:50:25     19.835 N     95.008 W
09/14/2013 06:52:25     19.837 N     95.005 W
09/14/2013 06:54:24     19.839 N     95.003 W
09/14/2013 06:56:24     19.841 N     95.000 W
09/14/2013 06:58:25     19.843 N     94.997 W
09/14/2013 07:00:25     19.845 N     94.994 W
09/14/2013 07:02:24     19.847 N     94.991 W
09/14/2013 07:04:24     19.849 N     94.989 W
09/14/2013 07:06:25     19.851 N     94.986 W
09/14/2013 07:08:25     19.853 N     94.983 W
09/14/2013 07:10:24     19.855 N     94.980 W
09/14/2013 07:12:24     19.857 N     94.977 W
09/14/2013 07:14:25     19.859 N     94.974 W
09/14/2013 07:16:24     19.861 N     94.971 W
09/14/2013 07:18:24     19.863 N     94.968 W
09/14/2013 07:20:25     19.866 N     94.965 W
09/14/2013 07:22:25     19.868 N     94.962 W
09/14/2013 07:24:24     19.870 N     94.959 W
09/14/2013 07:26:24     19.872 N     94.956 W
09/14/2013 07:28:25     19.874 N     94.953 W
09/14/2013 07:30:25     19.876 N     94.950 W
09/14/2013 07:32:24     19.878 N     94.947 W
09/14/2013 07:34:24     19.881 N     94.943 W
09/14/2013 07:36:25     19.883 N     94.940 W
09/14/2013 07:38:25     19.885 N     94.937 W
09/14/2013 07:40:24     19.887 N     94.934 W
09/14/2013 07:42:24     19.889 N     94.930 W
09/14/2013 07:44:25     19.892 N     94.927 W
09/14/2013 07:46:24     19.894 N     94.924 W
09/14/2013 07:48:24     19.896 N     94.921 W
09/14/2013 07:50:25     19.898 N     94.917 W
09/14/2013 07:52:25     19.901 N     94.914 W
09/14/2013 07:54:24     19.903 N     94.910 W
09/14/2013 07:56:24     19.905 N     94.907 W
09/14/2013 07:58:25     19.908 N     94.904 W
09/14/2013 08:00:24     19.910 N     94.900 W
09/14/2013 08:02:25     19.912 N     94.897 W
09/14/2013 08:04:25     19.915 N     94.893 W
09/14/2013 08:06:25     19.917 N     94.890 W
09/14/2013 08:08:25     19.919 N     94.886 W
09/14/2013 08:10:24     19.922 N     94.883 W
09/14/2013 08:12:24     19.924 N     94.879 W
09/14/2013 08:14:24     19.926 N     94.876 W
09/14/2013 08:16:25     19.929 N     94.872 W
09/14/2013 08:18:25     19.931 N     94.869 W
09/14/2013 08:20:25     19.933 N     94.865 W
09/14/2013 08:22:25     19.936 N     94.862 W
09/14/2013 08:24:24     19.938 N     94.858 W
09/14/2013 08:26:24     19.941 N     94.854 W
09/14/2013 08:28:24     19.943 N     94.851 W
09/14/2013 08:30:24     19.945 N     94.847 W
09/14/2013 08:32:25     19.948 N     94.843 W
09/14/2013 08:34:25     19.950 N     94.840 W
09/14/2013 08:36:25     19.953 N     94.836 W
09/14/2013 08:38:25     19.955 N     94.832 W
09/14/2013 08:40:24     19.958 N     94.828 W
09/14/2013 08:42:24     19.960 N     94.825 W
09/14/2013 08:44:24     19.963 N     94.821 W
09/14/2013 08:46:25     19.965 N     94.817 W
09/14/2013 08:48:25     19.968 N     94.813 W
09/14/2013 08:50:25     19.970 N     94.810 W
09/14/2013 08:52:25     19.973 N     94.806 W
09/14/2013 08:54:24     19.975 N     94.802 W
09/14/2013 08:56:24     19.978 N     94.798 W
09/14/2013 08:58:24     19.980 N     94.794 W
09/14/2013 09:00:24     19.983 N     94.791 W
09/14/2013 09:02:25     19.985 N     94.787 W
09/14/2013 09:04:25     19.988 N     94.783 W
09/14/2013 09:06:25     19.990 N     94.779 W
09/14/2013 09:08:25     19.993 N     94.775 W
09/14/2013 09:10:24     19.995 N     94.771 W
09/14/2013 09:12:24     19.998 N     94.767 W
09/14/2013 09:14:24     20.000 N     94.763 W
09/14/2013 09:16:25     20.003 N     94.759 W
09/14/2013 09:18:25     20.006 N     94.755 W
09/14/2013 09:20:25     20.008 N     94.752 W
09/14/2013 09:22:25     20.011 N     94.748 W
09/14/2013 09:24:24     20.013 N     94.744 W
09/14/2013 09:26:24     20.016 N     94.740 W
09/14/2013 09:28:24     20.018 N     94.736 W
09/14/2013 09:30:24     20.021 N     94.732 W
09/14/2013 09:32:25     20.024 N     94.728 W
09/14/2013 09:32:46     20.024 N     94.727 W
09/14/2013 09:34:46     20.027 N     94.723 W
09/14/2013 09:36:45     20.029 N     94.719 W
09/14/2013 09:38:45     20.032 N     94.715 W
09/14/2013 09:40:45     20.034 N     94.711 W
09/14/2013 09:42:45     20.037 N     94.707 W
09/14/2013 09:44:46     20.040 N     94.703 W
09/14/2013 09:46:46     20.042 N     94.699 W
09/14/2013 09:48:46     20.045 N     94.695 W
09/14/2013 09:50:46     20.048 N     94.691 W
09/14/2013 09:52:45     20.050 N     94.686 W
09/14/2013 09:54:45     20.053 N     94.682 W
09/14/2013 09:56:45     20.055 N     94.678 W
09/14/2013 09:58:45     20.058 N     94.674 W
09/14/2013 10:00:46     20.061 N     94.670 W
09/14/2013 10:02:46     20.063 N     94.666 W
09/14/2013 10:04:46     20.066 N     94.662 W
09/14/2013 10:06:45     20.069 N     94.658 W
09/14/2013 10:08:45     20.071 N     94.654 W
09/14/2013 10:10:45     20.074 N     94.650 W
09/14/2013 10:12:45     20.076 N     94.646 W
09/14/2013 10:14:46     20.079 N     94.642 W
09/14/2013 10:16:46     20.082 N     94.638 W
09/14/2013 10:18:46     20.084 N     94.634 W
09/14/2013 10:20:46     20.087 N     94.630 W
09/14/2013 10:22:45     20.090 N     94.626 W
09/14/2013 10:24:45     20.092 N     94.622 W
09/14/2013 10:26:45     20.095 N     94.618 W
09/14/2013 10:28:45     20.097 N     94.613 W
09/14/2013 10:29:58     20.099 N     94.611 W
09/14/2013 10:31:58     20.103 N     94.605 W
09/14/2013 10:33:58     20.107 N     94.600 W
09/14/2013 10:35:59     20.111 N     94.594 W
09/14/2013 10:37:59     20.115 N     94.589 W
09/14/2013 10:39:59     20.120 N     94.584 W
09/14/2013 10:41:59     20.124 N     94.579 W
09/14/2013 10:43:58     20.129 N     94.575 W
09/14/2013 10:45:58     20.134 N     94.571 W
09/14/2013 10:47:58     20.139 N     94.567 W
09/14/2013 10:49:59     20.144 N     94.564 W
09/14/2013 10:51:59     20.149 N     94.561 W
09/14/2013 10:53:59     20.155 N     94.559 W
09/14/2013 10:55:59     20.160 N     94.557 W
09/14/2013 10:56:37     20.162 N     94.556 W
09/14/2013 10:58:36     20.167 N     94.553 W
09/14/2013 11:00:36     20.173 N     94.551 W
09/14/2013 11:02:36     20.178 N     94.549 W
09/14/2013 11:04:37     20.184 N     94.547 W
09/14/2013 11:06:37     20.190 N     94.545 W
09/14/2013 11:08:37     20.196 N     94.544 W
09/14/2013 11:10:37     20.202 N     94.543 W
09/14/2013 11:12:36     20.208 N     94.543 W
09/14/2013 11:14:36     20.215 N     94.543 W
09/14/2013 11:16:36     20.222 N     94.544 W
09/14/2013 11:18:36     20.228 N     94.545 W
09/14/2013 11:20:37     20.235 N     94.546 W
09/14/2013 11:22:27     20.242 N     94.548 W
09/14/2013 11:24:27     20.248 N     94.548 W
09/14/2013 11:26:28     20.253 N     94.547 W
09/14/2013 11:28:28     20.258 N     94.547 W
09/14/2013 11:30:28     20.263 N     94.547 W
09/14/2013 11:32:27     20.268 N     94.546 W
09/14/2013 11:34:27     20.273 N     94.546 W
09/14/2013 11:36:27     20.278 N     94.546 W
09/14/2013 11:38:27     20.282 N     94.546 W
09/14/2013 11:40:28     20.286 N     94.546 W
09/14/2013 11:42:28     20.290 N     94.546 W
09/14/2013 11:44:28     20.294 N     94.547 W
09/14/2013 11:46:28     20.298 N     94.547 W
09/14/2013 11:48:27     20.301 N     94.547 W
09/14/2013 11:50:27     20.304 N     94.548 W
09/14/2013 11:52:27     20.307 N     94.548 W
09/14/2013 11:54:27     20.309 N     94.549 W
09/14/2013 11:56:28     20.311 N     94.550 W
09/14/2013 11:58:28     20.313 N     94.551 W
09/14/2013 12:00:28     20.315 N     94.551 W
09/14/2013 12:02:27     20.316 N     94.552 W
09/14/2013 12:04:27     20.317 N     94.554 W
09/14/2013 12:06:27     20.318 N     94.555 W
09/14/2013 12:08:27     20.319 N     94.556 W
09/14/2013 12:10:28     20.319 N     94.557 W
09/14/2013 12:12:28     20.320 N     94.559 W
09/14/2013 12:14:28     20.320 N     94.560 W
09/14/2013 12:16:28     20.320 N     94.561 W
09/14/2013 12:18:27     20.320 N     94.563 W
09/14/2013 12:20:27     20.320 N     94.564 W
09/14/2013 12:22:27     20.320 N     94.566 W
09/14/2013 12:24:27     20.320 N     94.567 W
09/14/2013 12:26:28     20.320 N     94.569 W
09/14/2013 12:28:28     20.320 N     94.570 W
09/14/2013 12:30:28     20.320 N     94.571 W
09/14/2013 12:32:27     20.320 N     94.572 W
09/14/2013 12:34:27     20.320 N     94.574 W
09/14/2013 12:36:27     20.320 N     94.575 W
09/14/2013 12:38:27     20.321 N     94.576 W
09/14/2013 12:40:28     20.321 N     94.577 W
09/14/2013 12:42:28     20.322 N     94.577 W
09/14/2013 12:43:51     20.323 N     94.578 W
09/14/2013 12:45:52     20.327 N     94.578 W
09/14/2013 12:47:52     20.331 N     94.577 W
09/14/2013 12:49:52     20.335 N     94.577 W
09/14/2013 12:51:52     20.339 N     94.577 W
09/14/2013 12:53:51     20.343 N     94.576 W
09/14/2013 12:55:51     20.348 N     94.575 W
09/14/2013 12:57:51     20.352 N     94.575 W
09/14/2013 12:59:51     20.357 N     94.574 W
09/14/2013 13:01:52     20.362 N     94.573 W
09/14/2013 13:03:52     20.367 N     94.572 W
09/14/2013 13:05:52     20.372 N     94.571 W
09/14/2013 13:07:52     20.378 N     94.570 W
09/14/2013 13:09:51     20.383 N     94.569 W
09/14/2013 13:11:51     20.389 N     94.567 W
09/14/2013 13:13:51     20.395 N     94.566 W
09/14/2013 13:15:52     20.401 N     94.564 W
09/14/2013 13:17:52     20.407 N     94.563 W
09/14/2013 13:19:52     20.414 N     94.561 W
09/14/2013 13:21:52     20.420 N     94.559 W
09/14/2013 13:23:51     20.427 N     94.557 W
09/14/2013 13:25:51     20.434 N     94.555 W
09/14/2013 13:27:51     20.441 N     94.553 W
09/14/2013 13:29:51     20.449 N     94.551 W
09/14/2013 13:31:52     20.456 N     94.549 W
09/14/2013 13:33:52     20.464 N     94.546 W
09/14/2013 13:35:52     20.472 N     94.544 W
09/14/2013 13:37:52     20.480 N     94.541 W
09/14/2013 13:39:51     20.489 N     94.538 W
09/14/2013 13:41:51     20.497 N     94.535 W
09/14/2013 13:43:51     20.506 N     94.532 W
09/14/2013 13:45:52     20.515 N     94.529 W
09/14/2013 13:47:52     20.525 N     94.526 W
09/14/2013 13:49:52     20.534 N     94.522 W
09/14/2013 13:51:52     20.544 N     94.519 W
09/14/2013 13:53:51     20.554 N     94.515 W
09/14/2013 13:55:51     20.564 N     94.511 W
09/14/2013 13:57:51     20.575 N     94.507 W
09/14/2013 13:59:51     20.585 N     94.503 W
09/14/2013 14:00:55     20.591 N     94.501 W
09/14/2013 14:02:54     20.598 N     94.499 W
09/14/2013 14:04:54     20.604 N     94.497 W
09/14/2013 14:06:54     20.611 N     94.496 W
09/14/2013 14:08:55     20.618 N     94.494 W
09/14/2013 14:10:55     20.624 N     94.492 W
09/14/2013 14:12:55     20.631 N     94.490 W
09/14/2013 14:14:55     20.637 N     94.489 W
09/14/2013 14:16:54     20.644 N     94.487 W
09/14/2013 14:18:54     20.650 N     94.485 W
09/14/2013 14:20:54     20.657 N     94.484 W
09/14/2013 14:22:54     20.663 N     94.482 W
09/14/2013 14:24:55     20.670 N     94.480 W
09/14/2013 14:26:55     20.676 N     94.479 W
09/14/2013 14:28:55     20.682 N     94.477 W
09/14/2013 14:30:55     20.689 N     94.476 W
09/14/2013 14:32:54     20.695 N     94.474 W
09/14/2013 14:34:54     20.701 N     94.473 W
09/14/2013 14:36:54     20.707 N     94.471 W
09/14/2013 14:38:55     20.714 N     94.470 W
09/14/2013 14:40:55     20.720 N     94.468 W
09/14/2013 14:42:55     20.726 N     94.467 W
09/14/2013 14:44:55     20.732 N     94.465 W
09/14/2013 14:46:54     20.738 N     94.464 W
09/14/2013 14:48:54     20.744 N     94.463 W
09/14/2013 14:50:54     20.750 N     94.461 W
09/14/2013 14:52:54     20.756 N     94.460 W
09/14/2013 14:54:55     20.762 N     94.459 W
09/14/2013 14:56:55     20.768 N     94.457 W
09/14/2013 14:58:55     20.774 N     94.456 W
09/14/2013 15:00:55     20.779 N     94.455 W
09/14/2013 15:02:54     20.785 N     94.454 W
09/14/2013 15:04:54     20.791 N     94.453 W
09/14/2013 15:06:54     20.797 N     94.451 W
09/14/2013 15:08:55     20.802 N     94.450 W
09/14/2013 15:10:55     20.808 N     94.449 W
09/14/2013 15:12:55     20.814 N     94.448 W
09/14/2013 15:14:55     20.819 N     94.447 W
09/14/2013 15:16:54     20.825 N     94.446 W
09/14/2013 15:18:54     20.830 N     94.445 W
09/14/2013 15:20:54     20.835 N     94.444 W
09/14/2013 15:22:54     20.841 N     94.443 W
09/14/2013 15:24:55     20.846 N     94.442 W
09/14/2013 15:26:55     20.851 N     94.442 W
09/14/2013 15:28:55     20.857 N     94.441 W
09/14/2013 15:30:55     20.862 N     94.440 W
09/14/2013 15:32:54     20.867 N     94.439 W
09/14/2013 15:34:54     20.872 N     94.439 W
09/14/2013 15:36:54     20.877 N     94.438 W
09/14/2013 15:38:55     20.882 N     94.437 W
09/14/2013 15:40:55     20.887 N     94.437 W
09/14/2013 15:42:55     20.892 N     94.436 W
09/14/2013 15:44:55     20.897 N     94.435 W
09/14/2013 15:46:54     20.902 N     94.435 W
09/14/2013 15:48:54     20.906 N     94.434 W
09/14/2013 15:50:54     20.911 N     94.434 W
09/14/2013 15:52:54     20.916 N     94.433 W
09/14/2013 15:54:55     20.920 N     94.433 W
09/14/2013 15:56:55     20.925 N     94.433 W
09/14/2013 15:58:55     20.930 N     94.432 W
09/14/2013 16:00:55     20.934 N     94.432 W
09/14/2013 16:02:54     20.938 N     94.432 W
09/14/2013 16:04:54     20.943 N     94.432 W
09/14/2013 16:06:54     20.947 N     94.431 W
09/14/2013 16:08:55     20.951 N     94.431 W
09/14/2013 16:10:55     20.956 N     94.431 W
09/14/2013 16:12:55     20.960 N     94.431 W
09/14/2013 16:14:55     20.964 N     94.431 W
09/14/2013 16:16:54     20.968 N     94.431 W
09/14/2013 16:18:54     20.972 N     94.431 W
09/14/2013 16:20:54     20.976 N     94.431 W
09/14/2013 16:22:54     20.980 N     94.431 W
09/14/2013 16:24:55     20.984 N     94.431 W
09/14/2013 16:26:55     20.988 N     94.431 W
09/14/2013 16:28:55     20.992 N     94.431 W
09/14/2013 16:30:55     20.996 N     94.431 W
09/14/2013 16:32:54     21.000 N     94.432 W
09/14/2013 16:34:54     21.003 N     94.432 W
09/14/2013 16:36:54     21.007 N     94.432 W
09/14/2013 16:38:55     21.011 N     94.432 W
09/14/2013 16:40:55     21.014 N     94.433 W
09/14/2013 16:42:55     21.018 N     94.433 W
09/14/2013 16:44:55     21.022 N     94.433 W
09/14/2013 16:46:54     21.025 N     94.434 W
09/14/2013 16:48:54     21.029 N     94.434 W
09/14/2013 16:50:54     21.032 N     94.434 W
09/14/2013 16:52:54     21.036 N     94.435 W
09/14/2013 16:54:55     21.039 N     94.435 W
09/14/2013 16:56:55     21.042 N     94.436 W
09/14/2013 16:58:55     21.046 N     94.436 W
09/14/2013 17:00:55     21.049 N     94.437 W
09/14/2013 17:02:54     21.052 N     94.437 W
09/14/2013 17:04:54     21.056 N     94.438 W
09/14/2013 17:06:54     21.059 N     94.438 W
09/14/2013 17:08:55     21.062 N     94.439 W
09/14/2013 17:10:55     21.065 N     94.440 W
09/14/2013 17:12:55     21.068 N     94.440 W
09/14/2013 17:14:55     21.071 N     94.441 W
09/14/2013 17:16:54     21.075 N     94.442 W
09/14/2013 17:18:54     21.078 N     94.442 W
09/14/2013 17:20:54     21.081 N     94.443 W
09/14/2013 17:22:54     21.084 N     94.444 W
09/14/2013 17:24:55     21.087 N     94.445 W
09/14/2013 17:26:55     21.090 N     94.445 W
09/14/2013 17:28:55     21.093 N     94.446 W
09/14/2013 17:30:55     21.096 N     94.447 W
09/14/2013 17:32:54     21.098 N     94.448 W
09/14/2013 17:34:54     21.101 N     94.449 W
09/14/2013 17:36:54     21.104 N     94.449 W
09/14/2013 17:38:55     21.107 N     94.450 W
09/14/2013 17:40:55     21.110 N     94.451 W
09/14/2013 17:42:55     21.113 N     94.452 W
09/14/2013 17:44:55     21.116 N     94.453 W
09/14/2013 17:46:54     21.118 N     94.454 W
09/14/2013 17:48:54     21.121 N     94.455 W
09/14/2013 17:50:54     21.124 N     94.456 W
09/14/2013 17:52:54     21.126 N     94.457 W
09/14/2013 17:54:55     21.129 N     94.458 W
09/14/2013 17:56:55     21.132 N     94.459 W
09/14/2013 17:58:55     21.135 N     94.460 W
09/14/2013 18:00:55     21.137 N     94.461 W
09/14/2013 18:02:54     21.140 N     94.462 W
09/14/2013 18:04:54     21.143 N     94.463 W
09/14/2013 18:06:54     21.145 N     94.464 W
09/14/2013 18:08:55     21.148 N     94.465 W
09/14/2013 18:10:55     21.150 N     94.466 W
09/14/2013 18:12:55     21.153 N     94.467 W
09/14/2013 18:14:55     21.155 N     94.469 W
09/14/2013 18:16:54     21.158 N     94.470 W
09/14/2013 18:18:54     21.161 N     94.471 W
09/14/2013 18:20:54     21.163 N     94.472 W
09/14/2013 18:22:54     21.166 N     94.473 W
09/14/2013 18:24:55     21.168 N     94.474 W
09/14/2013 18:26:55     21.171 N     94.475 W
09/14/2013 18:28:55     21.173 N     94.477 W
09/14/2013 18:30:55     21.176 N     94.478 W
